Date,Time,Address,accel.X,accel.Y,accel.Z,gyro.X,gyro.Y,gyro.Z,temp.O,temp.A
2024-06-19,14:58:11.459,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.14,9.34,0.06,0.15,-0.02,,
2024-06-19,14:58:11.609,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.06,0.15,-0.03,,
2024-06-19,14:58:11.683,27709F9E-AA39-8E08-68DF-757260651D6E,0.27,1.18,9.53,0.06,0.15,-0.01,,
2024-06-19,14:58:11.834,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.16,-0.02,,
2024-06-19,14:58:11.984,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.26,0.06,0.15,-0.02,,
2024-06-19,14:58:12.059,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.1,9.34,0.06,0.16,-0.02,,
2024-06-19,14:58:12.209,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,-0.77,0.16,-0.02,,
2024-06-19,14:58:12.359,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,-1.91,-0.02,,
2024-06-19,14:58:12.509,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,2.21,-0.02,,
2024-06-19,14:58:12.584,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.89,0.16,-0.01,,
2024-06-19,14:58:12.735,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.41,0.06,0.15,-0.01,,
2024-06-19,14:58:12.884,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.41,0.06,0.15,-0.01,,
2024-06-19,14:58:13.034,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.22,9.34,0.06,0.15,-0.01,,
2024-06-19,14:58:13.109,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.15,-0.02,,
2024-06-19,14:58:13.259,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.07,0.15,-0.01,,
2024-06-19,14:58:13.409,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.38,0.06,0.15,-0.02,,
2024-06-19,14:58:13.483,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.1,9.41,0.06,0.15,-0.02,,
2024-06-19,14:58:13.634,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.38,0.06,0.15,-0.02,,
2024-06-19,14:58:13.785,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.38,0.06,0.15,-0.03,,
2024-06-19,14:58:13.934,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.34,0.06,0.16,-0.02,,
2024-06-19,14:58:14.008,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.41,0.06,0.15,-0.01,,
2024-06-19,14:58:14.159,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,2.26,-0.03,,
2024-06-19,14:58:14.310,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,-1.96,-0.02,,
2024-06-19,14:58:14.385,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,0.15,-0.02,,
2024-06-19,14:58:14.534,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.91,2.26,-0.03,,
2024-06-19,14:58:14.684,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.91,0.15,-0.01,,
2024-06-19,14:58:14.835,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,0.15,-0.02,,
2024-06-19,14:58:14.909,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.15,-0.02,,
2024-06-19,14:58:15.060,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,0.15,-0.02,,
2024-06-19,14:58:15.209,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,0.16,-0.03,,
2024-06-19,14:58:15.358,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.22,9.38,0.06,0.15,-0.02,,
2024-06-19,14:58:15.434,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.45,0.06,0.15,-0.02,,
2024-06-19,14:58:15.584,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.22,9.38,0.06,0.16,-0.03,,
2024-06-19,14:58:15.733,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.22,9.38,0.06,0.14,-0.02,,
2024-06-19,14:58:15.959,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,0.15,-0.02,,
2024-06-19,14:58:16.034,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,-0.79,0.15,-0.03,,
2024-06-19,14:58:16.110,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,-1.99,-0.02,,
2024-06-19,14:58:16.259,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.15,-0.02,,
2024-06-19,14:58:16.334,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.34,0.06,2.29,-0.01,,
2024-06-19,14:58:16.485,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.22,9.38,0.92,2.3,-0.01,,
2024-06-19,14:58:16.634,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,-1.66,-4.15,-0.02,,
2024-06-19,14:58:16.709,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.92,2.3,-0.02,,
2024-06-19,14:58:16.859,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,0.15,-0.01,,
2024-06-19,14:58:17.008,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.34,-0.81,-2.01,-0.02,,
2024-06-19,14:58:17.159,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.92,2.3,-0.02,,
2024-06-19,14:58:17.234,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.22,9.38,0.06,0.14,-0.01,,
2024-06-19,14:58:17.384,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.41,0.06,0.14,-0.02,,
2024-06-19,14:58:17.534,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.41,0.06,0.15,-0.01,,
2024-06-19,14:58:17.684,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.38,0.06,0.16,-0.02,,
2024-06-19,14:58:17.759,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,0.15,-0.01,,
2024-06-19,14:58:17.910,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.34,0.06,0.15,-0.01,,
2024-06-19,14:58:18.059,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,0.15,-0.02,,
2024-06-19,14:58:18.134,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,0.15,-0.02,,
2024-06-19,14:58:18.284,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,0.15,-0.01,,
2024-06-19,14:58:18.435,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,0.15,-0.02,,
2024-06-19,14:58:18.584,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.34,0.94,0.15,-0.02,,
2024-06-19,14:58:18.659,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.34,-0.81,0.16,-0.01,,
2024-06-19,14:58:18.809,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.38,0.94,0.15,-0.03,,
2024-06-19,14:58:18.959,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.38,-0.81,0.15,0.04,,
2024-06-19,14:58:19.109,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.22,9.45,0.06,0.16,-0.02,,
2024-06-19,14:58:19.184,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.34,0.06,0.15,-0.02,,
2024-06-19,14:58:19.335,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.15,-0.02,,
2024-06-19,14:58:19.484,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.05,0.14,-0.02,,
2024-06-19,14:58:19.558,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.3,0.06,0.15,-0.02,,
2024-06-19,14:58:19.709,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.07,0.15,-0.02,,
2024-06-19,14:58:19.859,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.07,0.15,-0.01,,
2024-06-19,14:58:20.009,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.18,9.38,0.06,0.15,-0.01,,
2024-06-19,14:58:20.159,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.38,0.06,0.16,-0.03,,
2024-06-19,14:58:20.234,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.38,0.06,0.16,-0.01,,
2024-06-19,14:58:20.384,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.16,-0.03,,
2024-06-19,14:58:20.459,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.07,0.15,-0.01,,
2024-06-19,14:58:20.609,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.96,2.38,-0.01,,
2024-06-19,14:58:20.759,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,-1.73,-4.32,-0.02,,
2024-06-19,14:58:21.059,27709F9E-AA39-8E08-68DF-757260651D6E,0.08,1.18,9.38,0.95,2.38,-0.01,,
2024-06-19,14:58:21.060,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.15,-0.02,,
2024-06-19,14:58:21.134,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.06,9.41,0.06,0.15,-0.02,,
2024-06-19,14:58:21.283,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.06,9.41,-0.84,-2.1,-0.01,,
2024-06-19,14:58:21.434,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.1,9.41,0.96,2.39,-0.02,,
2024-06-19,14:58:21.508,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.34,0.06,0.15,-0.02,,
2024-06-19,14:58:21.660,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.16,-0.02,,
2024-06-19,14:58:21.809,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.14,9.41,0.06,0.16,-0.02,,
2024-06-19,14:58:21.884,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.15,-0.02,,
2024-06-19,14:58:22.035,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.34,0.06,0.15,-0.01,,
2024-06-19,14:58:22.185,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.34,0.06,0.15,-0.01,,
2024-06-19,14:58:22.334,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.08,-2.12,-0.02,,
2024-06-19,14:58:22.409,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.38,0.07,2.42,-0.02,,
2024-06-19,14:58:22.559,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.96,0.16,-0.01,,
2024-06-19,14:58:22.711,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.45,-1.77,0.15,-0.02,,
2024-06-19,14:58:22.784,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.97,0.16,-0.02,,
2024-06-19,14:58:22.934,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.34,0.07,-2.13,-0.01,,
2024-06-19,14:58:23.084,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.34,0.97,4.71,-0.01,,
2024-06-19,14:58:23.234,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.34,0.06,0.16,-0.02,,
2024-06-19,14:58:23.310,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.07,0.15,-0.02,,
2024-06-19,14:58:23.459,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.06,0.15,-0.01,,
2024-06-19,14:58:23.609,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.06,0.15,-0.01,,
2024-06-19,14:58:23.759,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.34,0.06,0.15,-0.02,,
2024-06-19,14:58:23.834,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.38,0.06,0.15,-0.02,,
2024-06-19,14:58:23.984,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,0.16,-0.01,,
2024-06-19,14:58:24.137,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.22,9.34,0.06,0.15,-0.02,,
2024-06-19,14:58:24.209,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.1,9.41,0.06,0.16,-0.03,,
2024-06-19,14:58:24.358,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.07,0.15,-0.01,,
2024-06-19,14:58:24.509,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,0.15,-0.02,,
2024-06-19,14:58:24.660,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.22,9.38,-0.87,-2.16,-0.01,,
2024-06-19,14:58:24.734,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.99,2.46,-0.02,,
2024-06-19,14:58:24.885,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.38,0.99,2.46,-0.03,,
2024-06-19,14:58:25.034,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.38,-0.86,0.15,-0.02,,
2024-06-19,14:58:25.183,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.34,0.06,-2.17,-0.02,,
2024-06-19,14:58:25.258,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.3,0.06,0.15,-0.02,,
2024-06-19,14:58:25.409,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.16,-0.02,,
2024-06-19,14:58:25.559,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,0.15,-0.01,,
2024-06-19,14:58:25.635,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.22,9.41,0.06,0.15,-0.02,,
2024-06-19,14:58:25.784,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.06,0.15,-0.02,,
2024-06-19,14:58:26.009,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.06,0.16,-0.03,,
2024-06-19,14:58:26.084,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.14,-0.03,,
2024-06-19,14:58:26.159,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.1,9.34,0.06,0.15,-0.02,,
2024-06-19,14:58:26.309,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.18,9.3,0.06,0.16,-0.02,,
2024-06-19,14:58:26.459,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.14,-0.01,,
2024-06-19,14:58:26.609,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.38,0.06,0.14,-0.02,,
2024-06-19,14:58:26.684,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,1.01,2.5,-0.02,,
2024-06-19,14:58:26.909,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,-1.83,-2.2,-0.02,,
2024-06-19,14:58:26.984,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.41,0.06,-2.21,-0.01,,
2024-06-19,14:58:27.059,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,1.01,2.51,-0.02,,
2024-06-19,14:58:27.209,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.14,9.38,-0.89,-2.21,-0.02,,
2024-06-19,14:58:27.360,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.14,9.38,1.96,4.87,-0.01,,
2024-06-19,14:58:27.508,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.34,-0.89,-2.22,-0.02,,
2024-06-19,14:58:27.584,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,0.16,-0.02,,
2024-06-19,14:58:27.734,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.34,0.06,0.16,-0.02,,
2024-06-19,14:58:27.885,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.38,0.06,0.15,-0.01,,
2024-06-19,14:58:27.960,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.18,9.38,0.06,0.15,-0.02,,
2024-06-19,14:58:28.110,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,0.15,-0.02,,
2024-06-19,14:58:28.259,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,0.15,-0.01,,
2024-06-19,14:58:28.410,27709F9E-AA39-8E08-68DF-757260651D6E,0.27,1.14,9.38,0.06,0.15,-0.02,,
2024-06-19,14:58:28.484,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.34,0.06,0.16,-0.02,,
2024-06-19,14:58:28.635,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.18,9.38,1.03,2.54,-0.01,,
2024-06-19,14:58:28.784,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.34,0.06,0.16,-0.02,,
2024-06-19,14:58:28.859,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.38,-0.89,-2.24,-0.03,,
2024-06-19,14:58:29.009,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,-2.25,-0.0,,
2024-06-19,14:58:29.159,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,4.95,-0.02,,
2024-06-19,14:58:29.309,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,-2.25,-0.01,,
2024-06-19,14:58:29.384,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.49,0.07,0.15,-0.02,,
2024-06-19,14:58:29.609,27709F9E-AA39-8E08-68DF-757260651D6E,0.08,1.18,9.26,0.06,0.15,-0.02,,
2024-06-19,14:58:29.685,27709F9E-AA39-8E08-68DF-757260651D6E,0.08,1.18,9.26,0.06,0.15,-0.01,,
2024-06-19,14:58:29.909,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.45,0.06,0.15,-0.02,,
2024-06-19,14:58:29.910,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.45,0.06,0.15,-0.02,,
2024-06-19,14:58:30.060,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.07,0.15,-0.01,,
2024-06-19,14:58:30.210,27709F9E-AA39-8E08-68DF-757260651D6E,0.04,1.14,9.34,0.06,0.14,-0.01,,
2024-06-19,14:58:30.285,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,0.15,-0.03,,
2024-06-19,14:58:30.509,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.34,0.06,0.16,-0.02,,
2024-06-19,14:58:30.587,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.34,0.06,0.15,-0.02,,
2024-06-19,14:58:30.809,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.1,9.3,0.06,0.16,-0.02,,
2024-06-19,14:58:30.810,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.18,9.45,0.06,0.15,-0.02,,
2024-06-19,14:58:30.959,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.22,9.45,-0.91,-2.3,-0.02,,
2024-06-19,14:58:31.109,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.45,1.04,2.57,-0.02,,
2024-06-19,14:58:31.184,27709F9E-AA39-8E08-68DF-757260651D6E,0.27,1.18,9.53,0.06,0.15,-0.01,,
2024-06-19,14:58:31.409,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.41,-0.92,-2.29,-0.01,,
2024-06-19,14:58:31.484,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.41,1.04,0.14,-0.02,,
2024-06-19,14:58:31.709,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,1.04,-4.96,-0.01,,
2024-06-19,14:58:31.710,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.15,-0.02,,
2024-06-19,14:58:31.859,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.18,9.41,0.06,0.16,-0.03,,
2024-06-19,14:58:32.011,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.18,9.41,0.06,0.16,-0.03,,
2024-06-19,14:58:32.160,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.1,9.41,0.06,0.15,-0.02,,
2024-06-19,14:58:32.308,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.06,0.15,-0.02,,
2024-06-19,14:58:32.384,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.15,-0.03,,
2024-06-19,14:58:32.609,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.14,9.3,-0.93,0.14,-0.02,,
2024-06-19,14:58:32.611,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.45,1.05,0.15,-0.01,,
2024-06-19,14:58:32.759,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.22,9.41,0.06,0.15,-0.03,,
2024-06-19,14:58:32.910,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.22,9.41,0.06,0.15,-0.02,,
2024-06-19,14:58:33.060,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,2.63,-0.03,,
2024-06-19,14:58:33.134,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,-2.32,-0.02,,
2024-06-19,14:58:33.284,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.34,-0.94,-2.33,-0.02,,
2024-06-19,14:58:33.510,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,1.06,-4.89,-0.01,,
2024-06-19,14:58:33.511,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.34,0.06,-2.33,-0.02,,
2024-06-19,14:58:33.660,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,-0.94,0.16,-0.03,,
2024-06-19,14:58:33.809,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,1.06,-2.34,-0.02,,
2024-06-19,14:58:33.960,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.38,0.06,2.64,-0.02,,
2024-06-19,14:58:34.034,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.22,9.38,0.06,0.16,-0.02,,
2024-06-19,14:58:34.185,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.3,0.06,0.15,-0.01,,
2024-06-19,14:58:34.335,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.3,0.06,0.15,-0.02,,
2024-06-19,14:58:34.484,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,0.16,-0.02,,
2024-06-19,14:58:34.560,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.22,9.38,0.06,0.16,-0.01,,
2024-06-19,14:58:34.708,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.1,9.41,0.06,0.16,-0.02,,
2024-06-19,14:58:34.859,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.34,0.06,0.15,-0.02,,
2024-06-19,14:58:34.934,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.1,9.41,0.06,0.15,-0.02,,
2024-06-19,14:58:35.085,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,-0.95,-2.37,-0.02,,
2024-06-19,14:58:35.234,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,1.07,2.67,-0.02,,
2024-06-19,14:58:35.385,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.22,9.34,1.07,2.67,-0.02,,
2024-06-19,14:58:35.459,27709F9E-AA39-8E08-68DF-757260651D6E,0.08,1.14,9.34,-0.96,-2.37,-0.02,,
2024-06-19,14:58:35.609,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.38,0.06,0.15,-0.02,,
2024-06-19,14:58:35.759,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.38,0.06,2.69,-0.01,,
2024-06-19,14:58:35.909,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.07,-2.38,-0.01,,
2024-06-19,14:58:35.987,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.07,0.16,-0.03,,
2024-06-19,14:58:36.134,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,0.16,-0.01,,
2024-06-19,14:58:36.359,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,0.15,-0.02,,
2024-06-19,14:58:36.360,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.14,9.38,0.06,0.15,-0.01,,
2024-06-19,14:58:36.510,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.38,0.06,0.15,-0.02,,
2024-06-19,14:58:36.659,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.38,0.06,0.15,-0.03,,
2024-06-19,14:58:36.810,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.22,9.3,0.06,0.15,-0.02,,
2024-06-19,14:58:36.885,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.34,0.06,0.15,-0.02,,
2024-06-19,14:58:37.035,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.16,-0.02,,
2024-06-19,14:58:37.184,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.38,1.09,2.71,-0.01,,
2024-06-19,14:58:37.260,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,-0.97,-2.41,-0.02,,
2024-06-19,14:58:37.410,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.22,9.41,0.06,0.15,-0.02,,
2024-06-19,14:58:37.559,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.22,9.41,0.07,0.15,-0.02,,
2024-06-19,14:58:37.711,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.05,0.15,-0.02,,
2024-06-19,14:58:37.784,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.16,-0.02,,
2024-06-19,14:58:37.934,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.22,9.41,0.06,0.15,-0.01,,
2024-06-19,14:58:38.084,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.22,9.41,0.06,0.15,-0.01,,
